1.012,1.008,0.984,0.959,0.912,0.000
-1.139,-1.231,-1.308,-1.357,-1.388,1.000
-1.139,-1.231,-1.308,-1.357,-1.388,2.000
-1.139,-1.231,-1.308,-1.357,-1.388,3.000
0.888,1.127,-2.789,-0.525,-0.924,4.000
0.954,1.210,-2.977,-0.555,-0.981,5.000
1.030,1.305,-3.180,-0.585,-1.040,6.000
1.114,1.410,-3.398,-0.614,-1.168,7.000
1.206,1.525,-3.627,-0.642,-1.169,8.000
1.304,1.647,-3.864,-0.669,-1.232,9.000
1.387,1.750,-4.051,-0.686,-1.346,10.000
1.447,1.830,-4.252,-0.722,-1.345,11.000
1.557,1.960,-4.393,-0.701,-1.351,12.000
1.660,2.083,-4.528,-0.683,-1.358,13.000
1.755,2.197,-4.657,-0.668,-1.366,14.000
1.800,2.252,-4.747,-0.673,-1.385,15.000
1.842,2.303,-4.830,-0.676,-1.470,16.000
1.881,2.351,-4.905,-0.679,-1.420,17.000
1.917,2.395,-4.973,-0.681,-1.431,18.000
1.950,2.436,-5.032,-0.682,-1.442,19.000
1.979,2.471,-5.085,-0.682,-1.450,20.000
2.006,2.503,-5.130,-0.681,-1.455,21.000
2.029,2.532,-5.169,-0.680,-1.529,22.000
2.050,2.557,-5.204,-0.680,-1.470,23.000
2.067,2.578,-5.234,-0.680,-1.475,24.000
2.060,2.588,-5.260,4.790,-1.547,25.000
2.030,2.595,-5.283,6.526,-1.487,26.000
2.016,2.606,-5.304,2.213,-1.488,27.000
1.973,2.631,-5.322,-0.358,-1.491,28.000
1.951,2.653,-5.337,-0.385,-1.493,29.000
1.934,2.671,-5.351,-0.426,-1.495,30.000
1.919,2.680,-5.363,-0.481,-1.564,31.000
1.905,2.675,-5.373,-0.548,-1.502,32.000
1.890,2.665,-5.382,-0.285,-1.569,33.000
1.873,2.649,-5.390,-0.349,-1.506,34.000
1.856,2.633,-5.397,-0.079,-1.576,35.000
1.838,2.619,-5.403,-0.250,-1.511,36.000
1.825,2.608,-5.409,-0.441,-1.511,37.000
1.815,2.600,-5.413,0.169,-1.580,38.000
1.809,2.591,-5.417,0.205,-1.584,39.000
