0.301,0.090,-37.508,55.989,0.000,126.902
0.301,0.090,-37.508,55.989,0.000,126.904
0.301,0.090,-37.508,55.989,0.000,126.906
0.301,0.090,-37.508,55.989,0.000,126.908
0.301,0.090,-37.508,55.989,0.000,126.910
0.301,0.090,-37.508,55.989,0.000,126.912
0.301,0.090,-37.508,55.989,0.000,126.914
0.301,0.090,-37.508,55.989,0.000,126.916
0.301,0.090,-37.508,55.989,0.000,126.918
0.301,0.090,-37.508,55.989,0.000,126.920
0.301,0.090,-37.508,55.989,0.000,126.922
0.301,0.090,-37.508,55.989,0.000,126.924
0.301,0.090,-37.508,55.989,0.000,126.926
0.301,0.090,-37.508,55.989,0.000,126.928
0.301,0.090,-37.508,55.989,0.000,126.930
0.301,0.090,-37.508,55.989,0.000,126.932
0.301,0.090,-37.508,55.989,0.000,126.934
0.301,0.090,-37.508,55.989,0.000,126.936
0.301,0.090,-37.508,55.989,0.000,126.938
0.301,0.090,-37.508,55.989,0.000,126.940
0.301,0.090,-37.508,55.989,0.000,126.942
0.301,0.090,-37.508,55.989,0.000,126.944
0.301,0.090,-37.508,55.989,0.000,126.946
0.301,0.090,-37.508,55.989,0.000,126.948
0.301,0.090,-37.508,55.989,0.000,126.950
0.301,0.090,-37.508,55.989,0.000,126.952
0.301,0.090,-37.508,55.989,0.000,126.954
0.301,0.090,-37.508,55.989,0.000,126.956
0.301,0.090,-37.508,55.989,0.000,126.958
0.301,0.090,-37.508,55.989,0.000,126.960
0.301,0.090,-37.508,55.989,0.000,126.962
0.301,0.090,-37.508,55.989,0.000,126.964
0.301,0.090,-37.508,55.989,0.000,126.966
0.301,0.090,-37.508,55.989,0.000,126.968
0.301,0.090,-37.508,55.989,0.000,126.970
0.301,0.090,-37.508,55.989,0.000,126.972
0.301,0.090,-37.508,55.989,0.000,126.974
0.301,0.090,-37.508,55.989,0.000,126.976
0.301,0.090,-37.508,55.989,0.000,126.978
0.301,0.090,-37.508,55.989,0.000,126.980
0.301,0.090,-37.508,55.989,0.000,126.982
0.301,0.090,-37.508,55.989,0.000,126.984
0.301,0.090,-37.508,55.989,0.000,126.986
0.301,0.090,-37.508,55.989,0.000,126.988
0.301,0.090,-37.508,55.989,0.000,126.990
0.301,0.090,-37.508,55.989,0.000,126.992
0.301,0.090,-37.508,55.989,0.000,126.994
0.301,0.090,-37.508,55.989,0.000,126.996
0.301,0.090,-37.508,55.989,0.000,126.998
0.301,0.090,-37.508,55.989,0.000,127.000
0.301,0.090,-37.508,55.989,0.000,127.002
0.301,0.090,-37.508,55.989,0.000,127.004
0.301,0.090,-37.508,55.989,0.000,127.006
0.301,0.090,-37.508,55.989,0.000,127.008
0.301,0.090,-37.508,55.989,0.000,127.010
0.301,0.090,-37.508,55.989,0.000,127.012
0.301,0.090,-37.508,55.989,0.000,127.014
0.301,0.090,-37.508,55.989,0.000,127.016
0.301,0.090,-37.508,55.989,0.000,127.018
0.301,0.090,-37.508,55.989,0.000,127.020
0.301,0.090,-37.508,55.989,0.000,127.022
0.301,0.090,-37.508,55.989,0.000,127.024
