-0.115,-0.774,-1.389,-1.874,-2.178,0.000
-0.115,-0.774,-1.389,-1.874,-2.178,1.000
-0.115,-0.774,-1.389,-1.874,-2.178,2.000
-0.038,-0.670,-1.263,-1.733,-2.033,3.000
9.546,11.933,-23.862,0.000,-1.648,4.000
10.289,12.862,-25.719,0.000,-1.802,5.000
10.592,13.241,-26.476,0.000,-1.882,6.000
10.529,13.162,-26.319,0.000,-1.899,7.000
10.203,12.754,-25.503,0.000,-1.868,8.000
9.731,12.164,-24.324,0.000,-1.807,9.000
9.237,11.546,-23.088,0.000,-1.737,10.000
9.237,11.546,-23.088,0.000,-1.753,11.000
9.237,11.546,-23.088,0.000,-1.762,12.000
9.237,11.546,-23.088,0.000,-1.763,13.000
9.237,11.546,-23.088,0.000,-1.732,14.000
9.237,11.546,-23.088,0.000,-1.732,15.000
9.237,11.546,-23.088,0.000,-1.732,16.000
9.237,11.546,-23.088,0.000,-1.881,17.000
9.237,11.546,-23.088,0.000,-1.876,18.000
9.237,11.546,-23.088,0.000,-1.860,19.000
9.237,11.546,-23.088,0.000,-1.836,20.000
9.237,11.546,-23.088,0.000,-1.808,21.000
9.237,11.546,-23.088,0.000,-1.777,22.000
9.237,11.546,-23.088,0.000,-1.749,23.000
9.237,11.546,-23.088,0.000,-1.577,24.000
9.237,11.546,-23.088,0.000,-1.566,25.000
9.237,11.546,-23.088,0.000,-1.574,26.000
9.237,11.546,-23.088,0.000,-1.596,27.000
9.237,11.546,-23.088,0.000,-1.656,28.000
9.237,11.546,-23.088,0.000,-1.686,29.000
9.237,11.546,-23.088,0.000,-1.714,30.000
9.237,11.546,-23.088,0.000,-1.737,31.000
9.237,11.546,-23.088,0.000,-1.753,32.000
9.237,11.546,-23.088,0.000,-1.762,33.000
9.237,11.546,-23.088,0.000,-1.763,34.000
9.237,11.546,-23.088,0.000,-1.732,35.000
9.237,11.546,-23.088,0.000,-1.732,36.000
9.237,11.546,-23.088,0.000,-1.732,37.000
9.237,11.546,-23.088,0.000,-1.732,38.000
9.237,11.546,-23.088,0.000,-1.732,39.000
9.237,11.546,-23.088,0.000,-1.732,40.000
